,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-3-3-E,JCJY-3-3-E,YP-3-3-E,ZFY-3-3-E,记录条数-3-3
1008,A49,2,,75.405,1707.8352173913042,1773.7404347826086,4435.703260869565,46
1018,A49,3,,136.655,1893.28661971831,2194.825915492958,6025.149084507043,142
1038,A49,4,,149.27217391304347,2611.339130434783,1816.0252173913045,6484.6178260869565,23
1048,A49,5,,302.74118279569893,2387.3016666666667,1986.4380107526883,6677.773494623655,186
1075,A49,6,,233.01653658536586,3398.7298048780485,2552.5936585365853,8343.667512195123,205
1084,A49,6,44.,187.81214285714285,3444.449642857143,1949.8839285714287,7669.5939285714285,28
1099,A49,6,93.,520.6552,3805.1592,3575.1940000000004,10664.430400000001,25
1102,A49,6,99.,345.52405405405403,4216.398648648648,2838.1235135135134,11117.213243243245,37
1130,A52,6,,149.88531914893616,3427.104680851064,2790.434468085107,10895.42,47
1131,A52,6,03.,227.52822033898306,3741.4533898305085,2210.2945762711865,9114.29533898305,118
1147,A53,6,03.,73.74888888888889,2440.4355555555558,738.7113333333334,4546.7444444444445,45
1200,A63,3,71.,202.85892857142858,1295.814285714286,661.1042857142857,3832.855,28
1212,A63,5,71.,175.19469696969696,1568.4678787878788,444.18939393939394,3992.927272727273,66
1218,A63,6,49.,307.66094594594597,1516.4554054054054,1050.6206756756756,7527.053378378378,74
1223,A63,6,71.,610.0789285714285,2024.2717857142857,749.8157142857143,6231.297857142857,28
1256,A79,5,,46.589999999999996,1160.908375,552.504875,2565.318375,80
1283,A86,5,,145.5596875,2407.2709375,1445.149375,5870.72,32
1284,A86,5,03.,216.69303921568627,3429.240980392157,1894.856568627451,8043.3132352941175,102
1294,A86,6,,341.27927710843375,3853.2437349397587,2183.3943373493976,10140.150843373494,83
1295,A86,6,03.,378.00898113207546,5505.254773584906,2418.1302641509433,11756.96975471698,530
1310,A86,6,96.,4326.072857142857,20684.94761904762,21629.56,70094.86714285714,21
1321,A87,5,03.,216.80358974358975,3761.09717948718,1537.1138461538462,7798.961025641025,39
1324,A87,6,,127.18533333333333,3237.374666666667,1259.3963333333334,6621.354333333334,30
1325,A87,6,03.,328.792170212766,5023.7963404255315,2071.7277872340424,10649.149617021278,235
1339,A93,3,,49.452592592592595,538.4037037037037,406.99444444444447,1539.8455555555556,27
