,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-3-3-E,JCJY-3-3-E,YP-3-3-E,ZFY-3-3-E,记录条数-3-3
1982,C25,6,,465.65903225806454,3877.1116129032257,4545.737741935483,12709.004032258064,62
1996,C25,6,51.,9200.872363636363,8113.5458181818185,8078.514545454545,36100.91745454545,55
1997,C25,6,52.,15504.704581497797,11081.34718061674,11940.19026431718,63717.22303964758,227
1998,C25,6,54.,2069.13125,6287.139166666667,8536.4325,28291.64,24
2007,C25,6,99.,1360.8826666666669,3786.961333333333,5986.298,15862.223666666667,30
2064,C32,6,30.,3215.81140625,6397.8667187500005,3756.616484375,28204.542578125,128
2103,C34,3,,618.1085964912281,2976.082807017544,5179.911403508772,12880.767894736842,57
2104,C34,3,32.,13954.858571428573,7443.046666666667,5551.874761904762,38808.10476190476,21
2105,C34,3,33.,1172.5896,3891.2870000000003,2576.5524,10134.483,50
2119,C34,4,,623.21875,4825.515625,4435.3084375,15201.123125,32
2123,C34,4,32.,4044.9355513307987,6525.202281368821,2988.782205323194,47481.25110266159,263
2124,C34,4,33.,2179.9795833333333,5289.386666666667,3316.0780555555557,16083.217222222222,72
2138,C34,5,,445.84390243902436,3350.1858536585364,3137.691707317073,10692.075,82
2142,C34,5,32.,19494.388588235295,6598.553333333333,2779.918588235294,39770.90917647059,255
2143,C34,5,33.,848.8034890965731,4804.243676012461,2062.1706230529594,10619.063208722742,321
2144,C34,5,34.,755.8659090909091,4438.335272727273,2669.492181818182,11626.33518181818,110
2146,C34,5,38.,1176.0277272727274,4589.584545454545,6430.5936363636365,19084.133181818182,22
2160,C34,5,93.,682.1227272727273,4684.388484848485,5327.351818181818,17225.80909090909,33
2162,C34,5,99.,751.411,3808.64225,4642.1255,14176.483499999998,40
2163,C34,6,,471.6004975124378,4702.244328358209,3845.2574129353234,12546.626218905472,201
2168,C34,6,17.,477.24636363636364,4190.039696969697,6555.0027272727275,14677.75,33
2171,C34,6,32.,19632.1733915493,7738.161025352113,3173.3362563380283,44756.67247042254,3550
